Company Name,Form Type,CIK,Date Filed,File Name,Error
"RBC Phillips, Hager & North Investment Counsel Inc.",13F-NT,1317823,20250210,edgar/data/1317823/0001140361-25-003697.txt,AUM not found or could not be parsed
Rosen Modi,13F-NT,1907627,20250210,edgar/data/1907627/0001213900-25-011474.txt,AUM not found or could not be parsed
RBC Private Counsel (USA) Inc.,13F-NT,1332123,20250210,edgar/data/1332123/0001140361-25-003694.txt,AUM not found or could not be parsed
"SouthState Bank, National Association",13F-NT,1820717,20250210,edgar/data/1820717/0001104659-25-010954.txt,AUM not found or could not be parsed
SAXON WOODS ADVISORS LLC,13F-NT,1132700,20250210,edgar/data/1132700/0001132700-25-000002.txt,AUM not found or could not be parsed
"Steelhead Capital Management, LLC",13F-NT,1813887,20250210,edgar/data/1813887/0001104659-25-010971.txt,AUM not found or could not be parsed
TOCQUEVILLE TRUST,13F-NT,801444,20250210,edgar/data/801444/0000919574-25-000917.txt,AUM not found or could not be parsed
TIAA CREF INVESTMENT MANAGEMENT LLC,13F-NT,887793,20250210,edgar/data/887793/0000930413-25-000451.txt,AUM not found or could not be parsed
THRIVENT INVESTMENT MANAGEMENT INC,13F-NT,1179396,20250210,edgar/data/1179396/0000950123-25-001394.txt,AUM not found or could not be parsed
"Thrivent Asset Management, LLC",13F-NT,1346952,20250210,edgar/data/1346952/0000950123-25-001393.txt,AUM not found or could not be parsed
"TEACHERS ADVISORS, LLC",13F-NT,939222,20250210,edgar/data/939222/0000930413-25-000450.txt,AUM not found or could not be parsed
"TOUNJIAN ADVISORY PARTNERS, LLC",13F-NT,2039850,20250210,edgar/data/2039850/0001951757-25-000211.txt,AUM not found or could not be parsed
"South State Advisory, Inc.",13F-NT,1776610,20250210,edgar/data/1776610/0001104659-25-010953.txt,AUM not found or could not be parsed
"Turtle Creek Trust Company, LTA",13F-NT,1484052,20250210,edgar/data/1484052/0001484052-25-000001.txt,AUM not found or could not be parsed
"Thrivent Advisor Network, LLC",13F-NT,1843730,20250210,edgar/data/1843730/0000950123-25-001401.txt,AUM not found or could not be parsed
THRIVENT TRUST Co,13F-NT,1083097,20250210,edgar/data/1083097/0000950123-25-001399.txt,AUM not found or could not be parsed
"TOKIO MARINE HOLDINGS, INC.",13F-NT,1169486,20250210,edgar/data/1169486/0001172661-25-000597.txt,AUM not found or could not be parsed
Verizon Investment Management Corp.,13F-NT,2052414,20250210,edgar/data/2052414/0000950123-25-001388.txt,AUM not found or could not be parsed
"Turtle Creek Management, LLC",13F-NT,1423841,20250210,edgar/data/1423841/0001423841-25-000001.txt,AUM not found or could not be parsed
AIG Capital Corp,13F-NT,1417296,20250211,edgar/data/1417296/0001417296-25-000002.txt,AUM not found or could not be parsed
"ARISTOTLE INVESTMENT SERVICES, LLC",13F-NT,1986209,20250211,edgar/data/1986209/0001398344-25-002442.txt,AUM not found or could not be parsed
Altair Advisers LLC,13F-NT,1624489,20250211,edgar/data/1624489/0001624489-25-000002.txt,AUM not found or could not be parsed
"Atlas Venture Associates VIII, L.P.",13F-NT,1451625,20250211,edgar/data/1451625/0001104659-25-011331.txt,AUM not found or could not be parsed
"Atlas Venture Associates VIII, Inc.",13F-NT,1451624,20250211,edgar/data/1451624/0001104659-25-011328.txt,AUM not found or could not be parsed
"Atlas Venture Fund VIII, L.P.",13F-NT,1451626,20250211,edgar/data/1451626/0001104659-25-011324.txt,AUM not found or could not be parsed
Zilka Yahal,13F-NT,1907618,20250210,edgar/data/1907618/0001213900-25-011476.txt,AUM not found or could not be parsed
"Amalgamated Gadget, L.P.",13F-NT,1114634,20250211,edgar/data/1114634/0001167376-25-000002.txt,AUM not found or could not be parsed
ClariVest Asset Management LLC,13F-NT,1388167,20250211,edgar/data/1388167/0001062993-25-002110.txt,AUM not found or could not be parsed
AYCO CO L P,13F-NT,1055957,20250211,edgar/data/1055957/0000769993-25-000093.txt,AUM not found or could not be parsed
"Corebridge Institutional Investments (U.S.), LLC",13F-NT,1492070,20250211,edgar/data/1492070/0001492070-25-000003.txt,AUM not found or could not be parsed
Contrarius Investment Management Ltd,13F-NT,1483738,20250211,edgar/data/1483738/0001839882-25-008207.txt,AUM not found or could not be parsed
Contrarius Holdings Ltd,13F-NT,2054799,20250211,edgar/data/2054799/0001839882-25-008201.txt,AUM not found or could not be parsed
Colleges of Applied Arts & Technology Pension Plan,13F-NT,1792073,20250211,edgar/data/1792073/0001213900-25-012104.txt,AUM not found or could not be parsed
"Columbia Capital IV, LLC",13F-NT,1545625,20250211,edgar/data/1545625/0001123292-25-000062.txt,AUM not found or could not be parsed
Certares Opportunities LLC,13F-NT,1871984,20250211,edgar/data/1871984/0001104659-25-011350.txt,AUM not found or could not be parsed
Contrarius Investment Management (Bermuda) Ltd,13F-NT,1542292,20250211,edgar/data/1542292/0001839882-25-008202.txt,AUM not found or could not be parsed
"Euclidean Technologies Management, LLC",13F-NT,1597864,20250211,edgar/data/1597864/0001398344-25-002449.txt,AUM not found or could not be parsed
FARMER COLIN MICHAEL,13F-NT,1446492,20250211,edgar/data/1446492/0001104659-25-011362.txt,AUM not found or could not be parsed
"Fountainhead Capital Management, LLC",13F-NT,1843582,20250211,edgar/data/1843582/0001843582-25-000001.txt,AUM not found or could not be parsed
EAGLE ASSET MANAGEMENT INC,13F-NT,790502,20250211,edgar/data/790502/0001062993-25-002108.txt,AUM not found or could not be parsed
GOLDMAN SACHS INTERNATIONAL,13F-NT,908777,20250211,edgar/data/908777/0000769993-25-000087.txt,AUM not found or could not be parsed
GREAT AMERICAN INSURANCE CO,13F-NT,43281,20250211,edgar/data/43281/0001042046-25-000006.txt,AUM not found or could not be parsed
"GOLDMAN SACHS ASSET MANAGEMENT, L.P.",13F-NT,1229262,20250211,edgar/data/1229262/0000769993-25-000090.txt,AUM not found or could not be parsed
Garrison Property & Casualty Insurance Co,13F-NT,2045406,20250211,edgar/data/2045406/0000950123-25-001560.txt,AUM not found or could not be parsed
Goldman Sachs Bank Europe SE,13F-NT,1866894,20250211,edgar/data/1866894/0000769993-25-000089.txt,AUM not found or could not be parsed
GOLDMAN SACHS & CO. LLC,13F-NT,769993,20250211,edgar/data/769993/0000769993-25-000088.txt,AUM not found or could not be parsed
HSBC BANK PLC,13F-NT,1140465,20250211,edgar/data/1140465/0001140465-25-000022.txt,AUM not found or could not be parsed
Harvest Global Investments Ltd,13F-NT,1640161,20250211,edgar/data/1640161/0001694126-25-000002.txt,AUM not found or could not be parsed
Hawk Hill Capital Partners LP,13F-NT,1387292,20250211,edgar/data/1387292/0001387292-25-000002.txt,AUM not found or could not be parsed
"Goldman Sachs Trust Company, N.A.",13F-NT,1379383,20250211,edgar/data/1379383/0000769993-25-000092.txt,AUM not found or could not be parsed
GOLDMAN SACHS BANK AG,13F-NT,1098457,20250211,edgar/data/1098457/0000769993-25-000091.txt,AUM not found or could not be parsed
"HANOVER INSURANCE GROUP, INC.",13F-NT,944695,20250211,edgar/data/944695/0001097833-25-000004.txt,AUM not found or could not be parsed
Kirkoswald Capital Partners LLP,13F-NT,1795785,20250211,edgar/data/1795785/0001795785-25-000002.txt,AUM not found or could not be parsed
Kirkoswald Global Management Services Ltd.,13F-NT,1962150,20250211,edgar/data/1962150/0001962150-25-000001.txt,AUM not found or could not be parsed
"Madison Investment Advisors, LLC",13F-NT,1507115,20250211,edgar/data/1507115/0001954889-25-000013.txt,AUM not found or could not be parsed
M&G INVESTMENT MANAGEMENT LTD,13F-NT,922898,20250211,edgar/data/922898/0000950123-25-001524.txt,AUM not found or could not be parsed
Lgt Capital Partners (USA) Inc.,13F-NT,2011783,20250211,edgar/data/2011783/0002011783-25-000002.txt,AUM not found or could not be parsed
OHara Michael Gregory,13F-NT,1295598,20250211,edgar/data/1295598/0001104659-25-011356.txt,AUM not found or could not be parsed
PFS INVESTMENTS INC.,13F-NT,354497,20250211,edgar/data/354497/0000354497-25-000003.txt,AUM not found or could not be parsed
PGIM Quantitative Solutions LLC,13F-NT,1316541,20250211,edgar/data/1316541/0001137774-25-000029.txt,AUM not found or could not be parsed
"PRUDENTIAL LIFE INSURANCE COMPANY, LTD.",13F-NT,1730802,20250211,edgar/data/1730802/0001137774-25-000028.txt,AUM not found or could not be parsed
"PRUDENTIAL GIBRALTAR FINANCIAL LIFE INSURANCE CO., LTD.",13F-NT,1666188,20250211,edgar/data/1666188/0001137774-25-000026.txt,AUM not found or could not be parsed
"PGIM, Inc.",13F-NT,946754,20250211,edgar/data/946754/0001137774-25-000027.txt,AUM not found or could not be parsed
"Q Global Capital Management, L.P.",13F-NT,1469588,20250211,edgar/data/1469588/0001167376-25-000005.txt,AUM not found or could not be parsed
SANDY SPRING BANCORP INC,13F-NT,824410,20250211,edgar/data/824410/0001104659-25-011222.txt,AUM not found or could not be parsed
SEI INVESTMENTS MANAGEMENT CORP,13F-NT,907692,20250211,edgar/data/907692/0001041062-25-000017.txt,AUM not found or could not be parsed
RAYNOR GEOFFREY,13F-NT,1199406,20250211,edgar/data/1199406/0001167376-25-000003.txt,AUM not found or could not be parsed
Prudential Trust Co,13F-NT,1455701,20250211,edgar/data/1455701/0001137774-25-000030.txt,AUM not found or could not be parsed
SEI TRUST CO,13F-NT,1204692,20250211,edgar/data/1204692/0001041062-25-000018.txt,AUM not found or could not be parsed
STT GARNET PTE. LTD.,13F-NT,2028855,20250211,edgar/data/2028855/0000950123-25-001494.txt,AUM not found or could not be parsed
SEB Investment Management AB,13F-NT,1667108,20250211,edgar/data/1667108/0001667108-25-000001.txt,AUM not found or could not be parsed
STT COMMUNICATIONS LTD,13F-NT,1139158,20250211,edgar/data/1139158/0000950123-25-001491.txt,AUM not found or could not be parsed
SIGNATURE INVESTMENT ADVISORS LLC,13F-NT,1811480,20250211,edgar/data/1811480/0001811480-25-000001.txt,AUM not found or could not be parsed
STT GDC PTE. LTD.,13F-NT,1695774,20250211,edgar/data/1695774/0000950123-25-001497.txt,AUM not found or could not be parsed
"SUNAMERICA ASSET MANAGEMENT, LLC",13F-NT,863926,20250211,edgar/data/863926/0000863926-25-000004.txt,AUM not found or could not be parsed
SEI Investments Canada Co,13F-NT,1633036,20250211,edgar/data/1633036/0001041062-25-000016.txt,AUM not found or could not be parsed
"Stoker Ostler Wealth Advisors, Inc.",13F-NT,1336488,20250211,edgar/data/1336488/0001336488-25-000001.txt,AUM not found or could not be parsed
"Swan Capital Management, LLC",13F-NT,1591478,20250211,edgar/data/1591478/0001591478-25-000001.txt,AUM not found or could not be parsed
"TIAA-CREF INDIVIDUAL & INSTITUTIONAL SERVICES, LLC",13F-NT,882928,20250211,edgar/data/882928/0000930413-25-000508.txt,AUM not found or could not be parsed
USAA General Indemnity Co,13F-NT,2045413,20250211,edgar/data/2045413/0000950123-25-001561.txt,AUM not found or could not be parsed
USAA Casualty Insurance Co,13F-NT,1642476,20250211,edgar/data/1642476/0000950123-25-001488.txt,AUM not found or could not be parsed
VANGUARD FIDUCIARY TRUST CO,13F-NT,933478,20250211,edgar/data/933478/0001752724-25-022203.txt,AUM not found or could not be parsed
VANGUARD ADVISERS INC,13F-NT,947529,20250211,edgar/data/947529/0001752724-25-022202.txt,AUM not found or could not be parsed
"Vanguard Investments Australia, Ltd.",13F-NT,1550100,20250211,edgar/data/1550100/0001752724-25-022201.txt,AUM not found or could not be parsed
"Vanguard Global Advisers, LLC",13F-NT,1811242,20250211,edgar/data/1811242/0001752724-25-022200.txt,AUM not found or could not be parsed
WAYSTONE ADVISORS LLC,13F-NT,2055997,20250211,edgar/data/2055997/0001951757-25-000241.txt,AUM not found or could not be parsed
Value Base Fund Management Ltd.,13F-NT,2056021,20250211,edgar/data/2056021/0001178913-25-000406.txt,AUM not found or could not be parsed
Wealth Builder Funds LLC.,13F-NT,2055681,20250211,edgar/data/2055681/0001376474-25-000180.txt,AUM not found or could not be parsed
Vanguard National Trust Co,13F-NT,1984256,20250211,edgar/data/1984256/0001752724-25-022204.txt,AUM not found or could not be parsed
"AB CarVal Investors, LP",13F-NT,1425040,20250212,edgar/data/1425040/0001532155-25-000054.txt,AUM not found or could not be parsed
"55I, LLC",13F-NT,1730242,20250212,edgar/data/1730242/0000019617-25-000244.txt,AUM not found or could not be parsed
AIA Investment Management HK Ltd,13F-NT,1802469,20250212,edgar/data/1802469/0001104659-25-012090.txt,AUM not found or could not be parsed
ALLSTATE INVESTMENT MANAGEMENT CO,13F-NT,924192,20250212,edgar/data/924192/0001140361-25-003972.txt,AUM not found or could not be parsed
ALLIANZ LIFE INSURANCE CO OF NORTH AMERICA,13F-NT,72499,20250212,edgar/data/72499/0000950123-25-001776.txt,AUM not found or could not be parsed
"ALLIANZ MEXICO, S.A. COMPANIA DE SEGUROS",13F-NT,2054681,20250212,edgar/data/2054681/0000950123-25-001683.txt,AUM not found or could not be parsed
ARROWSTREET CAPITAL HOLDING LLC,13F-NT,1402828,20250212,edgar/data/1402828/0001402828-25-000001.txt,AUM not found or could not be parsed
"Allianz Fund Investments, Inc.",13F-NT,1702249,20250212,edgar/data/1702249/0000950123-25-001777.txt,AUM not found or could not be parsed
ALLSTATE INVESTMENTS LLC,13F-NT,1206333,20250212,edgar/data/1206333/0001140361-25-003975.txt,AUM not found or could not be parsed
AIA Investment Management Private Ltd,13F-NT,1757363,20250212,edgar/data/1757363/0001104659-25-012088.txt,AUM not found or could not be parsed
Allianz ZB Mandatory & Voluntary Pension Funds Management Co,13F-NT,2055176,20250212,edgar/data/2055176/0000950123-25-001685.txt,AUM not found or could not be parsed
Allianz Investments III Luxembourg S.A.,13F-NT,2052955,20250212,edgar/data/2052955/0000950123-25-001732.txt,AUM not found or could not be parsed
Alta Management (NZ) Ltd,13F-NT,2022885,20250212,edgar/data/2022885/0001736225-25-000018.txt,AUM not found or could not be parsed
"BNP PARIBAS ASSET MANAGEMENT USA, Inc.",13F-NT,1158011,20250212,edgar/data/1158011/0001158011-25-000004.txt,AUM not found or could not be parsed
BNP PARIBAS ASSET MANAGEMENT ASIA Ltd,13F-NT,1541508,20250212,edgar/data/1541508/0001541508-25-000001.txt,AUM not found or could not be parsed
BREWIN DOLPHIN WEALTH MANAGEMENT LTD,13F-NT,1954056,20250212,edgar/data/1954056/0001140361-25-003967.txt,AUM not found or could not be parsed
BNP Paribas Asset Management UK Ltd,13F-NT,1389277,20250212,edgar/data/1389277/0001389277-25-000001.txt,AUM not found or could not be parsed
BNP PARIBAS ASSET MANAGEMENT EUROPE,13F-NT,1007281,20250212,edgar/data/1007281/0001007281-25-000001.txt,AUM not found or could not be parsed
BMO NESBITT BURNS INC.,13F-NT,1599966,20250212,edgar/data/1599966/0001599966-25-000001.txt,AUM not found or could not be parsed
BT Funds Management (NZ) Ltd,13F-NT,1738899,20250212,edgar/data/1738899/0001104659-25-012270.txt,AUM not found or could not be parsed
Bylinsky Gregory,13F-NT,1427289,20250212,edgar/data/1427289/0000921895-25-000348.txt,AUM not found or could not be parsed
CI Global Investments Inc.,13F-NT,1523847,20250212,edgar/data/1523847/0001163648-25-000003.txt,AUM not found or could not be parsed
CIBC Bancorp USA Inc.,13F-NT,1711924,20250212,edgar/data/1711924/0001298088-25-000005.txt,AUM not found or could not be parsed
Blueprint Financial Advisors LLC,13F-NT,2054129,20250212,edgar/data/2054129/0002054129-25-000001.txt,AUM not found or could not be parsed
"CIBC Private Wealth Advisors, Inc.",13F-NT,1179157,20250212,edgar/data/1179157/0001298088-25-000003.txt,AUM not found or could not be parsed
Bank of Montreal Europe Plc,13F-NT,1674398,20250212,edgar/data/1674398/0001674398-25-000001.txt,AUM not found or could not be parsed
CIBC National Trust Co,13F-NT,1607902,20250212,edgar/data/1607902/0001298088-25-000004.txt,AUM not found or could not be parsed
"CHARTWELL INVESTMENT PARTNERS, LLC",13F-NT,1616525,20250212,edgar/data/1616525/0001062993-25-002155.txt,AUM not found or could not be parsed
Citicorp LLC,13F-NT,1336397,20250212,edgar/data/1336397/0000831001-25-000051.txt,AUM not found or could not be parsed
Citicorp Banking Corp,13F-NT,1080104,20250212,edgar/data/1080104/0000831001-25-000052.txt,AUM not found or could not be parsed
Citigroup Global Markets Ltd,13F-NT,1012467,20250212,edgar/data/1012467/0000831001-25-000060.txt,AUM not found or could not be parsed
Citigroup Global Markets Inc.,13F-NT,315030,20250212,edgar/data/315030/0000831001-25-000059.txt,AUM not found or could not be parsed
Citicorp Trust South Dakota,13F-NT,1426918,20250212,edgar/data/1426918/0000831001-25-000054.txt,AUM not found or could not be parsed
"Citibank, N.A.",13F-NT,36684,20250212,edgar/data/36684/0000831001-25-000050.txt,AUM not found or could not be parsed
"Citicorp Trust Delaware, National Association",13F-NT,1389388,20250212,edgar/data/1389388/0000831001-25-000053.txt,AUM not found or could not be parsed
Citigroup Financial Products Inc.,13F-NT,700691,20250212,edgar/data/700691/0000831001-25-000055.txt,AUM not found or could not be parsed
